품목일련번호,품목명,업소명,분류번호,분류명
201001725,리세드린정150밀리그램(리세드론산나트륨2.5수화물),(주)서울제약,3990,따로분류되지않는대사성의약품
201002064,바로페질오디정5밀리그램(도네페질염산염일수화물),신풍제약(주),1190,기타의중추신경용약
201001805,레그파라정25밀리그램(시나칼세트염산염),한국쿄와기린(주),3990,따로분류되지않는대사성의약품
201001891,메자반트엑스엘장용정1200밀리그램(메살라진),한국다케다제약(주),2390,기타의소화기관용약
201001950,신노바핀정10밀리그램(암로디핀베실산염),신일제약(주),2140,혈압강하제
201001784,비트리모정,조아제약(주),3130,비타민B제(비타민B1을제외)
201001804,프리비정,한미약품(주),3160,혼합비타민제(비타민AD혼합제제를제외)
201002060,레볼레이드정25밀리그램(엘트롬보팍올라민),한국노바티스(주),3390,기타의혈액및체액용약
201002061,레볼레이드정50밀리그램(엘트롬보팍올라민),한국노바티스(주),3390,기타의혈액및체액용약
201002100,코큐비타엠정,아이큐어(주),3190,기타의비타민제
201002105,아토믹스지플러스연질캡슐,동화약품(주),3190,기타의비타민제
201002150,글루코파지엑스알1000밀리그램서방정(메트포르민염산염),머크(주),3960,당뇨병용제
201002151,다이아벡스엑스알서방정1000밀리그램(메트포르민염산염),(주)대웅제약,3960,당뇨병용제
201002135,콘드로맥스연질캡슐,제일약품(주),3160,혼합비타민제(비타민AD혼합제제를제외)
201002190,폴원연질캡슐(폴산),(주)알피바이오,3130,비타민B제(비타민B1을제외)
201002215,멀티비타에스정,한국프라임제약(주),3160,혼합비타민제(비타민AD혼합제제를제외)
201002238,도네질오디정5밀리그램(도네페질염산염수화물),한미약품(주),1190,기타의중추신경용약
201002277,리치본먼쓰정150밀리그램(리세드론산나트륨일수화물),에이치케이이노엔(주),3990,따로분류되지않는대사성의약품
201002280,명문암로디핀정5mg(암로디핀베실산염),명문제약(주),2140,혈압강하제
201002378,조이원정(위령선·괄루근·하고초30%에탄올엑스(40:1)),대원제약(주),1140,해열.진통.소염제
201002423,조인클정200mg(위령선|괄루근|하고초30%에탄올엑스(40:1)),(주)메디카코리아,1140,해열.진통.소염제
201002394,베아프렉사정5밀리그램(올란자핀),(주)대웅제약,1170,정신신경용제
201002395,뉴로자핀정10밀리그램(올란자핀),명인제약(주),1170,정신신경용제
201002396,뉴로자핀정2.5밀리그램(올란자핀),명인제약(주),1170,정신신경용제
201002446,조이나스정(위령선·괄루근·하고초30%에탄올엑스(40:1)),(주)휴온스,1140,해열.진통.소염제
201002449,제뉴원텔미사르탄정80밀리그램(텔미사르탄),주식회사제뉴원사이언스,2140,혈압강하제
201002450,제뉴원텔미사르탄정40밀리그램(텔미사르탄),주식회사제뉴원사이언스,2140,혈압강하제
201002402,중외도네페질속붕정10밀리그램,제이더블유중외제약(주),1190,기타의중추신경용약
201002503,올리엣캡슐120밀리그램(오르리스타트),알보젠코리아(주),3990,따로분류되지않는대사성의약품
201002643,비코맥스정,동화약품(주),3190,기타의비타민제
201002644,알파멕스정,동화약품(주),3160,혼합비타민제(비타민AD혼합제제를제외)
201002745,클란자CR정(아세클로페낙),한국유나이티드제약(주),1140,해열.진통.소염제
201002803,조인트파워400정,한국프라임제약(주),3120,비타민B1제
201003010,레보라진정(레보드로프로피진),대화제약(주),2220,진해거담제
201003049,큐로켈정200밀리그램(쿠에티아핀푸마르산염),명인제약(주),1170,정신신경용제
201003043,토코엔지연질캡슐,일양바이오팜(주),3150,비타민E및K제
201003060,넥사졸캡슐40밀리그램(에스오메프라졸),(주)엘지화학,2320,소화성궤양용제
201003094,유유텔미사르탄정80밀리그램,(주)유유제약,2140,혈압강하제
201003095,유유텔미사르탄정40밀리그램,(주)유유제약,2140,혈압강하제
201003096,미카탄정80밀리그램(텔미사르탄),알보젠코리아(주),2140,혈압강하제
201003097,미카탄정40밀리그램(텔미사르탄),알보젠코리아(주),2140,혈압강하제
201003062,에소메드캡슐40밀리그램(에스오메프라졸),에스케이케미칼(주),2320,소화성궤양용제
201003055,파로킨정1mg(로피니롤염산염),현대약품(주),1190,기타의중추신경용약
201003061,에스졸캡슐40밀리그램(에스오메프라졸),진양제약(주),2320,소화성궤양용제
201003163,오스테론정150밀리그램(리세드론산나트륨2.5수화물),화일약품(주),3990,따로분류되지않는대사성의약품
201003164,자니칼정(리세드론산나트륨2.5수화물),삼남제약(주),3990,따로분류되지않는대사성의약품
201003150,리세트론정150밀리그램(리세드론산나트륨2.5수화물),동화약품(주),3990,따로분류되지않는대사성의약품
201003151,악토제닉정150밀리그램(리세드론산나트륨2.5수화물),제일약품(주),3990,따로분류되지않는대사성의약품
201003153,텔사탄정40밀리그램(텔미사르탄),동화약품(주),2140,혈압강하제
201003154,일양텔미사탄정40밀리그램(텔미사르탄),일양약품(주),2140,혈압강하제
201003155,일양텔미사탄정80밀리그램(텔미사르탄),일양약품(주),2140,혈압강하제
201003156,사브정2.5밀리그램(에스암로디핀베실산염2.5수화물),일성신약(주),2140,혈압강하제
201003185,아데포라정10mg(아데포비어디피복실),삼일제약(주),3910,간장질환용제
201003188,아포리바정(아데포비어디피복실),삼진제약(주),3910,간장질환용제
201003189,아뎁세라정10밀리그램(아데포비어디피복실),(주)녹십자,3910,간장질환용제
201003190,아데팜정10밀리그램(아데포비어디피복실),일동제약(주),3910,간장질환용제
201003191,부광아데포비어정10밀리그램(아데포비어디피복실),부광약품(주),3910,간장질환용제
201003197,헵세스정(아데포비어디피복실)(수출용),명문제약(주),3910,간장질환용제
201003199,아뎁틴정10밀리그램(아데포비어디피복실),제일약품(주),3910,간장질환용제
200907763,발라렉스정(발라시클로비르염산염1.5수화물),(주)비씨월드제약,6290,기타의화학요법제
200907770,도파로핀정0.25밀리그램(로피니롤염산염),일동제약(주),1190,기타의중추신경용약
200907783,코디핀정6밀리그램(베니디핀염산염),영진약품(주),2140,혈압강하제
200907782,칸세틸정16밀리그램(칸데사르탄실렉세틸),신풍제약(주),2140,혈압강하제
200907811,올라핀정5밀리그램(올란자핀),현대약품(주),1170,정신신경용제
200904305,부폴민정,알리코제약(주),1240,진경제
200907817,조인트탑400정,한국프라임제약(주),3120,비타민B1제
200907796,칸데산정16mg(칸데사르탄실렉세틸),명문제약(주),2140,혈압강하제
200907799,리넥신정,에스케이케미칼(주),3390,기타의혈액및체액용약
200907798,아이살탄정150mg(이르베사르탄),명인제약(주),2140,혈압강하제
200907915,노자임캡슐10000(판크레아틴장용성제피미세정),(주)한국팜비오,2330,건위소화제
200906540,로나센정2밀리그램(블로난세린)/로나센정4밀리그램(블로난세린),부광약품(주),1170,정신신경용제
200908024,뉴키센비타츄어블정,삼익제약(주),3160,혼합비타민제(비타민AD혼합제제를제외)
200907976,뮤타플로캡슐(E.colistrainNissle1917의동결건조물),리퓨어헬스케어(주),2390,기타의소화기관용약
200907789,도파로핀정2밀리그램(로피니롤염산염),일동제약(주),1190,기타의중추신경용약
200908159,뉴젠이미다프릴정5mg(이미다프릴염산염),(주)뉴젠팜,2140,혈압강하제
200908169,몬테칸정10밀리그램(몬테루카스트나트륨),제일약품(주),1490,기타의알레르기용약
200908161,아프릴정5mg(이미다프릴염산염),(주)하원제약,2140,혈압강하제
200908162,하이메릴정5mg(이미다프릴염산염),(주)휴온스,2140,혈압강하제
200908160,이미트릴정5밀리그램(이미다프릴염산염),태극제약(주),2140,혈압강하제
200908186,코자엑스큐정5/100밀리그램,한국오가논(주),2140,혈압강하제
200908185,코자엑스큐정5/50밀리그램,한국오가논(주),2140,혈압강하제
200908201,스트라테라캡슐80밀리그램(아토목세틴염산염),한국릴리(유),1190,기타의중추신경용약
200908333,모놀레어츄정4밀리그램(몬테루카스트나트륨),(주)종근당,1490,기타의알레르기용약
200908334,루케마츄정4밀리그램(몬테루카스트나트륨),고려제약(주),1490,기타의알레르기용약
200908266,하이쿨연질캡슐,한국프라임제약(주),1140,해열.진통.소염제
200908354,싱카스트츄정5밀리그램(몬테루카스트나트륨),(주)유한양행,1490,기타의알레르기용약
200908355,부광이토프리드정50밀리그램(이토프리드염산염),부광약품(주),2390,기타의소화기관용약
200908348,칸데산정8mg(칸데사르탄실렉세틸),명문제약(주),2140,혈압강하제
200908352,올라핀정2.5밀리그램(올란자핀),현대약품(주),1170,정신신경용제
200908349,칸세틸정8밀리그램(칸데사르탄실렉세틸),신풍제약(주),2140,혈압강하제
200908350,파키놀정2밀리그램(로피니롤염산염),명인제약(주),1190,기타의중추신경용약
200908353,싱카스트츄정4밀리그램(몬테루카스트나트륨),(주)유한양행,1490,기타의알레르기용약
200908367,고려칸데사르탄정16밀리그램(칸데사르탄실렉세틸),고려제약(주),2140,혈압강하제
200908368,싱귤맥스속붕정5밀리그램(몬테루카스트나트륨),제이더블유중외제약(주),1490,기타의알레르기용약
200907819,올라핀정10밀리그램(올란자핀),현대약품(주),1170,정신신경용제
200908438,데이프로정10mg(에스시탈로프람옥살산염),일성신약(주),1170,정신신경용제
200908444,써큐로드연질캡슐120mg(은행엽건조엑스),(주)동구바이오제약,2190,기타의순환계용약
200908496,타미비어캡슐75밀리그램(오셀타미비르인산염),(주)종근당,6290,기타의화학요법제
200908499,스타레보필름코팅정75/18.75/200밀리그램,알보젠코리아(주),1190,기타의중추신경용약
200908497,타미비어캡슐45밀리그램(오셀타미비르인산염),(주)종근당,6290,기타의화학요법제
200908494,보령부스파정15mg(부스피론염산염),(주)보령,1170,정신신경용제
200908498,타미비어캡슐30밀리그램(오셀타미비르인산염),(주)종근당,6290,기타의화학요법제
200908500,스타레보필름코팅정125/31.25/200밀리그램,알보젠코리아(주),1190,기타의중추신경용약
200908479,펜디멘정(펜디메트라진타르타르산염),한국프라임제약(주),1230,자율신경제
200908478,펜더정(펜터민염산염),한국프라임제약(주),1230,자율신경제
200908819,유비펜캡슐,크리스탈생명과학(주),3910,간장질환용제
200908798,아타칸플러스맥스정32/12.5밀리그램,한국아스트라제네카(주),2140,혈압강하제
200908745,클로미딘플러스정(건조레드클로버엑스),(주)서울제약,3980,종합대사성제제
200908862,아토믹스큐플러스연질캡슐,동화약품(주),3190,기타의비타민제
